Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150128580/2021|EPI_ISL_14073603|2021-01-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150128671/2021|EPI_ISL_14073604|2021-02-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900209772/2021|EPI_ISL_14073609|2021-01-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900260742/2021|EPI_ISL_14073669|2021-02-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900210579/2021|EPI_ISL_14073667|2021-02-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900133842/2021|EPI_ISL_14073652|2021-01-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900260723/2021|EPI_ISL_14073645|2021-01-31,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900260865/2021|EPI_ISL_14073646|2021-01-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900260351/2021|EPI_ISL_14073643|2021-01-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900268397/2021|EPI_ISL_14073463|2021-01-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900268487/2021|EPI_ISL_14073464|2021-01-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900268892/2021|EPI_ISL_14073473|2021-01-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150128585/2021|EPI_ISL_14073563|2021-01-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900209550/2021|EPI_ISL_14073568|2021-01-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900136659/2021|EPI_ISL_14073565|2021-01-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900209554/2021|EPI_ISL_14073558|2021-01-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150128584/2021|EPI_ISL_14073555|2021-01-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900272265/2021|EPI_ISL_14073553|2021-01-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150126103/2021|EPI_ISL_14073528|2021-01-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900136282/2021|EPI_ISL_14073519|2021-01-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900015233/2021|EPI_ISL_14073821|2021-02-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_402013979/2021|EPI_ISL_14073825|2021-02-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900262594/2021|EPI_ISL_14073810|2021-02-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_402013787/2021|EPI_ISL_14073819|2021-02-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211748/2021|EPI_ISL_14073848|2021-02-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900133938/2021|EPI_ISL_14073835|2021-02-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211540/2021|EPI_ISL_14073830|2021-02-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211226/2021|EPI_ISL_14073801|2021-02-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900263498/2021|EPI_ISL_14073891|2021-02-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211576/2021|EPI_ISL_14073896|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900263685/2021|EPI_ISL_14073897|2021-02-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900160409/2021|EPI_ISL_14073895|2021-02-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150137145/2021|EPI_ISL_14073857|2021-02-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211806/2021|EPI_ISL_14073881|2021-03-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150137146/2021|EPI_ISL_14073885|2021-02-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150136477/2021|EPI_ISL_14073871|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(5/5),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211499/2021|EPI_ISL_14073879|2021-02-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900260992/2021|EPI_ISL_14073700|2021-02-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900132895/2021|EPI_ISL_14073711|2021-02-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900132732/2021|EPI_ISL_14073710|2021-02-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150131895/2021|EPI_ISL_14073771|2021-02-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900261898/2021|EPI_ISL_14073790|2021-02-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150134081/2021|EPI_ISL_14073797|2021-02-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900018315/2021|EPI_ISL_14073734|2021-02-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900261087/2021|EPI_ISL_14073732|2021-02-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211264/2021|EPI_ISL_14073767|2021-02-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900211203/2021|EPI_ISL_14073765|2021-02-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150134082/2021|EPI_ISL_14073751|2021-02-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213621/2021|EPI_ISL_14091819|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213334/2021|EPI_ISL_14091818|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900265558/2021|EPI_ISL_14091822|2021-03-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(5/5),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161238/2021|EPI_ISL_14091827|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213335/2021|EPI_ISL_14091829|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900265926/2021|EPI_ISL_14091800|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900138275/2021|EPI_ISL_14091802|2021-03-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900265947/2021|EPI_ISL_14091801|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900265773/2021|EPI_ISL_14091806|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900265951/2021|EPI_ISL_14091808|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150143899/2021|EPI_ISL_14091809|2021-03-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900266225/2021|EPI_ISL_14091892|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900266531/2021|EPI_ISL_14091895|2021-04-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900266511/2021|EPI_ISL_14091894|2021-04-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_181030880/2021|EPI_ISL_14091897|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161782/2021|EPI_ISL_14091899|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_80034070/2021|EPI_ISL_14091898|2021-04-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161138/2021|EPI_ISL_14091871|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213607/2021|EPI_ISL_14091873|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161149/2021|EPI_ISL_14091872|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(8/8),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900269286/2021|EPI_ISL_14091875|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161225/2021|EPI_ISL_14091877|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161916/2021|EPI_ISL_14091878|2021-04-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161744/2021|EPI_ISL_14091887|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161657/2021|EPI_ISL_14091851|2021-04-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900138653/2021|EPI_ISL_14091850|2021-03-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(5/5),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213622/2021|EPI_ISL_14091853|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213470/2021|EPI_ISL_14091852|2021-03-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900265880/2021|EPI_ISL_14091855|2021-03-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900269116/2021|EPI_ISL_14091857|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(5/5),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161749/2021|EPI_ISL_14091860|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213605/2021|EPI_ISL_14091864|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213558/2021|EPI_ISL_14091863|2021-03-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150146346/2021|EPI_ISL_14091868|2021-04-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213557/2021|EPI_ISL_14091836|2021-03-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150143668/2021|EPI_ISL_14091839|2021-03-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900161229/2021|EPI_ISL_14091843|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213651/2021|EPI_ISL_14091846|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900213648/2021|EPI_ISL_14091845|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900269260/2021|EPI_ISL_14091847|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900267775/2021|EPI_ISL_14092340|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900267890/2021|EPI_ISL_14092342|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900270659/2021|EPI_ISL_14092344|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900270243/2021|EPI_ISL_14092343|2021-04-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_905054/2021|EPI_ISL_14092346|2021-04-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900270731/2021|EPI_ISL_14092345|2021-04-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_906840/2021|EPI_ISL_14092347|2021-04-22,Q.4,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: Q.4(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_175042006/2021|EPI_ISL_14092351|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150153333/2021|EPI_ISL_14092350|2021-04-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_175042008/2021|EPI_ISL_14092353|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_175042007/2021|EPI_ISL_14092352|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_402016764/2021|EPI_ISL_14092355|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_80044334/2021|EPI_ISL_14092357|2021-04-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900267968/2021|EPI_ISL_14092320|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900270198/2021|EPI_ISL_14092321|2021-04-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_821124011/2021|EPI_ISL_14092326|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_287260/2021|EPI_ISL_14092325|2021-04-27,Q.4,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: Q.4(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900140117/2021|EPI_ISL_14092327|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900162759/2021|EPI_ISL_14092329|2021-04-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900215644/2021|EPI_ISL_14092331|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900215810/2021|EPI_ISL_14092333|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900215794/2021|EPI_ISL_14092332|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900216205/2021|EPI_ISL_14092335|2021-04-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900216060/2021|EPI_ISL_14092334|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_180034483/2021|EPI_ISL_14092300|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_821110045/2021|EPI_ISL_14092302|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_43023/2021|EPI_ISL_14092301|2021-04-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_89576/2021|EPI_ISL_14092303|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900140188/2021|EPI_ISL_14092306|2021-04-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
